AGAP004685,,69.7,0.000663302,0.234083433,6.62E-06,1,core4854,,
AGAP004695,,31.89,0.000315386,0.21920309,2.01E-06,1,,,
AGAP004715,,2.78,8.67E-06,0.184624353,0,1,,,
AGAP004725,eIF3c,18.12,0.000131644,0.214482425,1.03E-05,4,,,
AGAP004735,,17.55,0.000399471,0.222434146,3.01E-05,2,,,
AGAP004745,,22.21,0.007164101,0.237284013,5.51E-05,3,,,
AGAP004755,Vps36,54.79,0.000693769,0.227917825,5.04E-06,1,,,
AGAP004765,,83.16,0.000931488,0.240688559,0.000158238,4,,,
AGAP004775,,0.67,7.81E-07,0.151012719,0,5,,,
AGAP004795,,44.02,0.000507819,0.227617497,0.000215539,4,,,
AGAP004805,,11.49,0.000214391,0.218851813,0,1,,,
AGAP004825,,229.01,0.001743989,0.244985438,0.000912846,8,core4854,,
AGAP004835,,113.74,0.019395681,0.243481547,9.56E-05,3,core4854,,
AGAP004855,CLIPB13,18.3,0.000133646,0.196126801,6.16E-06,7,,,
AGAP004865,tun,55.31,0.014906897,0.237325652,5.64E-07,3,core4854,,
AGAP004875,,14.53,0.002656042,0.207994598,1.44E-08,3,,,
AGAP004885,,158.03,0.006698968,0.24853947,0.000221984,5,core4854,,
AGAP004905,,14.27,0.000371961,0.206685169,1.39E-06,4,,,
AGAP004915,,24.09,0.001447354,0.21137466,4.40E-05,3,,,
AGAP004945,,33.93,0.000399052,0.228224123,5.17E-05,1,,,
AGAP004955,,18.04,0.000210179,0.21893195,0.000186442,1,,,
AGAP004965,,83.04,0.000598345,0.234084971,6.58E-05,1,,,
AGAP004975,PPO3,8.09,0.000211192,0.181926842,5.61E-07,13,,,
AGAP004985,mRpL16,129.78,0.003127343,0.235995896,0.000175088,5,core4854,,
AGAP005005,,6.16,0.001575259,0.215922656,7.98E-05,3,,,
AGAP005015,,16.11,0.000214075,0.220763424,0.000202535,1,,,
AGAP005025,,4.28,3.93E-06,0.174968208,0.000153553,8,,,
AGAP005035,,81.11,0.001637839,0.243807999,0.00062584,4,,,
AGAP005045,,40.8,0.010764202,0.228050277,7.01E-06,3,,,
AGAP005055,ITP,12.51,0.00011652,0.217529117,0.000276245,6,,,
AGAP005065,,9.03,1.15E-06,0.173923767,4.88E-05,9,,,
AGAP005075,,4.72,2.91E-05,0.192087522,1.01E-07,8,,,
AGAP005095,,9.12,0.000602753,0.204552762,2.52E-05,7,,,
AGAP005105,,41.44,0.000449435,0.239526772,6.24E-05,4,,,
AGAP005115,,24.51,0.000458825,0.224316101,0.000269457,4,,,
AGAP005125,,76.13,0.00126063,0.225289373,3.01E-05,8,,,
AGAP005135,,21.29,0.001559682,0.215105095,7.94E-05,4,,,
AGAP005145,,33.18,0.001046017,0.204802315,1.95E-05,2,,,
AGAP005155,,80.61,0.003314005,0.236683498,0.00091321,4,core4854,,
AGAP005165,,55.74,0.000554265,0.221631393,9.56E-05,6,,,
AGAP005175,,115.88,0.004795882,0.23508731,0.000273346,5,,,
AGAP005185,,51.51,0.00144203,0.22003635,0.00013752,2,,,
AGAP005195,,10.85,9.11E-07,0.180825258,3.52E-05,14,,,
AGAP005205,PGRPLA,6.27,1.60E-05,0.203298283,2.09E-05,1,,,
AGAP005215,,0.69,2.07E-05,0.19444181,0,1,,,
AGAP005225,,15.05,3.77E-05,0.199943216,2.00E-05,8,,,
AGAP005245,,13.86,0.004723902,0.226603954,3.62E-05,3,,,
AGAP005275,,1.38,3.45E-05,0.189617429,6.62E-07,6,,,
AGAP005285,,197.43,0.046197808,0.251707343,0.000120305,3,core4854,core6920,
AGAP005295,,11.06,2.97E-05,0.203602573,1.16E-06,1,,,
AGAP005305,,143.03,0.015810084,0.252333853,0.000237127,4,core4854,,
AGAP005315,,0.68,1.56E-05,0.16733333,0,2,,,
AGAP005325,,10.84,9.86E-05,0.210926927,1.29E-07,8,,,
AGAP005335,CTL4,37.6,8.84E-05,0.197523706,9.02E-07,7,,,
AGAP005345,,95.33,0.021614854,0.238765248,0.000113501,3,core4854,,
AGAP005365,,102.39,0.000534693,0.232027043,0.000120209,1,,,
AGAP005375,,71.85,0.000490796,0.22804379,3.87E-05,1,,,
AGAP005385,,122.05,0.029806525,0.228039566,0.000179438,3,core4854,core6920,
AGAP005405,,58.94,0.001529615,0.235241386,0.000212111,4,,,
AGAP005415,,2.01,6.08E-06,0.17974658,2.79E-06,4,,,
AGAP005425,,0.7,3.96E-06,0.176318612,0,4,,,
AGAP005455,CPR14,15.87,0.00013433,0.201053642,0.000146441,2,,,
AGAP005465,GPRDIH2,129.14,0.004322622,0.240656933,0.001098169,6,core4854,,
AGAP005475,,48.61,0.000553434,0.241035554,6.84E-05,4,,,
AGAP005485,,1.35,1.16E-05,0.188149054,0,8,,,
AGAP005495,Or80,80.25,0.004634352,0.233839018,0.000362722,2,,,
AGAP005515,,6.75,6.54E-05,0.186314994,2.89E-05,13,,,
AGAP005525,,105.68,0.000795625,0.231862236,0.000142639,8,core4854,,
AGAP005535,Rpn5,66.05,0.003126763,0.229525849,5.01E-05,5,,,
AGAP005545,,7.64,0.000512606,0.205032249,1.68E-06,4,,,
AGAP005555,,6.12,4.28E-05,0.20437533,5.00E-05,1,,,
AGAP005565,,0.71,2.13E-05,0.196004246,0,1,,,
AGAP005575,,39.53,0.000588933,0.231138642,2.11E-06,4,,,
AGAP005585,,2.1,8.85E-07,0.16336295,3.69E-05,9,,,
AGAP005595,,49.88,0.010929334,0.237820363,0.000192988,3,,,
AGAP005605,,13.2,8.99E-05,0.220766941,3.50E-05,1,,,
AGAP005615,mRpS15,100.49,0.001941251,0.23544845,0.000119546,5,,,
AGAP005625,SCRASP1,90.14,0.00069386,0.226087187,0.000411488,7,,,
AGAP005635,,1.44,0.000277351,0.196671917,3.40E-06,4,,,
AGAP005645,,11.01,8.24E-05,0.199972367,0.000375452,7,,,
AGAP005655,CYC,0.66,2.89E-06,0.171223728,0,4,,,
AGAP005665,,125.97,0.016366059,0.2329921,0.000444698,2,core4854,,
AGAP005675,,14.61,0.00233356,0.218396767,2.01E-05,3,,,
AGAP005685,,181.05,0.01113605,0.258016563,0.002302539,5,core4854,core6920,
AGAP005695,CPTC2,121.71,0.02015295,0.22947956,0.000741871,3,core4854,,
AGAP005705,,84.74,0.006857257,0.20765668,0.000100459,10,core4854,,
AGAP005715,,6.06,0.000642776,0.206268047,4.49E-07,3,,,
AGAP005725,SCRB3,1.99,0.000195561,0.192391126,0,2,,,
AGAP005735,,0.68,1.82E-06,0.176205856,0,12,,,
AGAP005745,,21.61,4.87E-05,0.210236674,0.000133608,1,,,
AGAP005755,,55.08,0.001466306,0.21582479,4.79E-05,2,,,
AGAP005765,,89.5,0.007769307,0.246988621,0.000588533,4,core4854,,
AGAP005775,,15.31,0.000670006,0.20807503,9.92E-06,5,,,
AGAP005785,,152.47,0.002370178,0.23168809,0.000189391,6,core4854,,
AGAP005795,,0.7,5.75E-09,0.126616457,0,9,,,
AGAP005805,,34.17,0.001573979,0.217465791,0.000135103,11,,,
AGAP005815,,2.65,7.52E-06,0.173636847,5.43E-07,7,,,
AGAP005825,,15.78,0.00019203,0.217581119,4.98E-06,1,,,
AGAP005835,COEJHE3E,136.79,0.028319832,0.236398236,0.000324843,3,core4854,,
AGAP005855,,9.5,0.000126044,0.186810222,4.03E-06,13,,,
AGAP005865,,9.36,0.000520801,0.216194336,1.19E-06,5,,,
AGAP005885,,3.51,2.11E-05,0.203611744,0,1,,,
AGAP005895,,40.6,0.006732545,0.223485543,1.63E-05,3,,,
AGAP005905,,21.63,0.003527457,0.236036154,0.000259767,3,,,
AGAP005915,,98.73,0.009033857,0.231805194,0.000279502,2,core4854,,
AGAP005935,,181.81,0.010797755,0.253398702,0.000427409,5,core4854,core6920,
AGAP005955,,52.83,0.000470907,0.231646553,0.000881197,1,,,
AGAP005975,,247.37,0.058562273,0.251449749,0.000407267,3,core4854,core6920,
AGAP005995,CPR138,67.04,0.004745288,0.23250394,0.000483505,2,,,
AGAP006005,CPR103,0.68,2.69E-06,0.156147496,0,2,,,
AGAP006035,,5.47,4.28E-05,0.178896399,1.21E-05,2,,,
AGAP006045,,1.34,2.20E-05,0.175340534,5.70E-07,16,,,
AGAP006055,,20.87,0.000183816,0.233644851,0.000159909,1,,,
AGAP006065,,74.18,0.000529452,0.23598604,0.000111181,1,,,
AGAP006075,OBP49,4.31,2.79E-06,0.174779482,3.04E-05,7,,,
AGAP006085,,3.49,1.76E-05,0.197400272,0,1,,,
AGAP006095,CPR106,16.55,0.000256983,0.184626931,2.03E-06,13,,,
AGAP006105,,46.25,0.000140582,0.220578457,6.39E-05,1,,,
AGAP006115,,67.58,0.000780783,0.211301114,7.92E-06,6,core4854,,
AGAP006125,,12.53,9.18E-05,0.209030489,7.71E-06,1,,,
AGAP006135,,16.71,0.000143293,0.204127318,7.35E-06,6,,,
AGAP006145,CPLCA1,151.1,0.030473112,0.232750399,0.000773152,3,core4854,core6920,
AGAP006165,,12.95,0.000923705,0.216699066,1.07E-05,4,,,
AGAP006175,,23.54,0.000156599,0.215668605,4.96E-07,1,,,
AGAP006185,,4.81,6.38E-05,0.186371598,0,2,,,
AGAP006195,,63.84,1.03E-05,0.197216948,0.000155926,9,,,
AGAP006205,,70.94,0.000839224,0.221580119,5.43E-06,4,core4854,,
AGAP006215,GPRMTH1,27.4,0.001361307,0.217152463,8.35E-06,2,,,
AGAP006225,,12.33,3.45E-05,0.19780001,0.000109497,16,,,
AGAP006235,,8.3,0.000133496,0.218281276,0,1,,,
AGAP006245,,9.02,0.000129673,0.22134707,0.000201797,1,,,
AGAP006255,,1.4,1.71E-05,0.196722276,0,4,,,
AGAP006265,,28.08,0.003033077,0.232887664,0.000136562,2,,,
AGAP006275,,125.31,0.002294241,0.227173451,0.000573236,7,,,
AGAP006325,,34.64,0.000895331,0.216506263,3.60E-05,2,,,
AGAP006355,,29.81,0.000139668,0.224262882,5.07E-05,1,,,
AGAP006365,,44.52,0.000833574,0.234591601,6.26E-05,1,,,
AGAP006375,,0.7,1.92E-06,0.162040226,0,4,,,
AGAP006385,,19.72,1.78E-06,0.181496429,0.000125302,9,,,
AGAP006395,,22.26,0.000164454,0.202567511,7.94E-06,6,,,
AGAP006405,,36.09,0.000982033,0.218208725,1.37E-05,6,,,
AGAP006415,,68.78,0.007400906,0.230137879,3.59E-05,2,,,
AGAP006425,,49.51,0.011112459,0.21963878,5.36E-06,3,,,
AGAP006435,,14.58,0.000550827,0.186651764,1.38E-06,13,,,
AGAP006445,,2.1,2.49E-07,0.1550513,0.000171426,6,,,
AGAP006455,,15.1,0.000785553,0.203869034,6.14E-05,2,,,
AGAP006465,,23.58,0.001437632,0.203784633,5.40E-06,2,,,
AGAP006475,,37.32,0.001948155,0.222208924,2.07E-05,4,,,
AGAP006485,,102.62,0.015967394,0.225528322,3.66E-05,10,core4854,,
AGAP006495,,5.58,6.21E-05,0.200371359,0.000107428,1,,,
AGAP006505,,4.22,2.17E-06,0.187383428,0.000183526,4,,,
AGAP006515,,160.33,0.014872732,0.246813277,0.000286586,2,core4854,,
AGAP006525,,50.8,0.014063234,0.231034842,0.000218171,3,,,
AGAP006535,Oseg1,2.79,6.81E-06,0.181730017,6.83E-06,1,,,
AGAP006555,,4.12,6.15E-05,0.18528359,2.73E-06,2,,,
AGAP006575,,56.04,0.001299323,0.233807326,5.96E-05,1,,,
AGAP006585,,9.95,5.31E-06,0.182306097,6.73E-05,11,,,
AGAP006595,,30.32,0.003281061,0.229620253,0.000311823,2,,,
AGAP006605,,1.34,4.42E-07,0.155770638,8.63E-07,7,,,
AGAP006615,,6.76,0.000658199,0.201232818,3.60E-07,5,,,
AGAP006625,,67.39,0.003453688,0.232233671,1.12E-05,5,core4854,,
AGAP006635,,84.61,0.000674208,0.215898306,1.23E-05,6,core4854,,
AGAP006645,,27.69,0.010499898,0.222636622,1.55E-07,3,,,
AGAP006655,,6.24,0.00114135,0.214823663,1.79E-06,2,,,
AGAP006665,,15.65,0.003838175,0.223640841,1.73E-07,3,,,
AGAP006675,,18.81,0.00360145,0.219903568,4.04E-06,3,,,
AGAP006685,,2.08,9.32E-06,0.185814221,0,4,,,
AGAP006705,,6.96,0.001230397,0.218200658,1.29E-06,3,,,
AGAP006715,,0.73,7.49E-08,0.15652366,0,1,,,
AGAP006725,COEAE3H,0.72,4.16E-06,0.164314113,0,5,,,
AGAP006735,,106.92,0.003968354,0.225160877,0.000143003,2,,,
AGAP006745,,2.75,8.33E-06,0.188157681,0,12,,,
AGAP006755,snRNP-U1-70K,11.03,0.002532916,0.220891024,2.17E-05,3,,,
AGAP006765,,37.07,0.005970709,0.232812728,8.38E-06,3,,,
AGAP006775,,14.32,0.001568697,0.199893942,7.73E-06,10,,,
AGAP006785,,123.3,0.00079675,0.23549344,4.26E-05,8,core4854,,
AGAP006795,Aper1,75.85,1.07E-05,0.199558139,0.00041247,9,,,
AGAP006805,,122.84,0.000813107,0.246623663,0.000977407,4,,,
AGAP006815,,22.14,0.000150791,0.224072624,5.01E-05,1,,,
AGAP006825,Trpm,24.41,0.002467231,0.222019705,5.94E-06,2,,,
AGAP006835,,8.2,0.000275347,0.194903249,0,7,,,
AGAP006845,CPR50,18.76,0.005402355,0.218886036,2.86E-05,3,,,
AGAP006865,CPR64,45.78,0.01085338,0.219577768,1.31E-05,3,,,
AGAP006875,Gr30,60.84,0.002530621,0.220555223,4.82E-05,2,,,
AGAP006885,,6.87,0.002615289,0.220415293,3.88E-07,3,,,
AGAP006895,,45.15,0.000356655,0.231827933,2.06E-05,1,,,
AGAP006905,,34.31,0.005109048,0.221763755,2.95E-05,3,,,
AGAP006915,,31.28,0.000671598,0.220907554,3.27E-05,1,,,
AGAP006925,,4.7,6.58E-05,0.203705217,0,4,,,
AGAP006935,,4.06,0.000292127,0.205804935,0,3,,,
AGAP006945,,2.21,9.95E-06,0.189192593,0,8,,,
AGAP006955,,46.85,0.001728347,0.225242514,3.06E-05,6,,,
AGAP006965,,59.72,0.000460827,0.229734068,5.78E-05,1,,,
AGAP006985,,14.99,0.000625178,0.2047157,0.000136892,2,,,
AGAP006995,,3.56,2.57E-05,0.19579322,7.30E-05,1,,,
AGAP007005,,73.71,0.014897809,0.241186937,4.02E-05,3,core4854,,
AGAP007015,,164.28,0.038429544,0.245291201,9.60E-05,3,core4854,core6920,
AGAP007025,,3.37,1.42E-06,0.167670569,1.76E-06,8,,,
AGAP007045,LRIM15,0.68,1.97E-06,0.170067461,0,4,,,
AGAP007065,,148.26,0.030796938,0.252911929,0.000158047,3,core4854,,
AGAP007075,,1.34,0.000230944,0.200760243,0,2,,,
AGAP007085,,2.07,9.54E-06,0.19147879,1.42E-06,1,,,
AGAP007095,,3.37,0.000187129,0.19890673,0,2,,,
AGAP007105,,11.1,0.000356615,0.2169342,3.52E-05,2,,,
AGAP007115,,32.41,0.000504242,0.225749817,2.99E-05,1,,,
AGAP007125,,95.6,0.0006999,0.228857794,0.000328137,1,,,
AGAP007135,,11.19,1.09E-05,0.187661602,4.94E-05,7,,,
AGAP007145,,50.93,0.000244135,0.224319007,0.00016457,1,,,
AGAP007155,,5.49,0.000563257,0.195669974,0,2,,,
AGAP007165,,2.1,3.16E-08,0.144619232,1.09E-05,9,,,
AGAP007175,,2.12,7.92E-06,0.19294624,1.84E-05,7,,,
AGAP007195,,47.6,0.013494837,0.220723485,6.04E-07,3,,,
AGAP007205,,17.7,5.91E-05,0.210413429,5.90E-07,1,,,
AGAP007215,,13.13,0.000126839,0.221738378,1.36E-05,1,,,
AGAP007225,,8.34,0.000413441,0.214106392,2.99E-05,2,,,
AGAP007245,,38.99,0.000428914,0.237560065,0.000384523,4,,,
AGAP007265,,7.65,0.002289121,0.215085906,0,3,,,
AGAP007275,,18.66,0.003036725,0.213941815,1.04E-05,3,,,
AGAP007295,,46.85,0.000454337,0.226955671,2.12E-05,1,,,
AGAP007305,,13.65,0.000251568,0.209485905,1.19E-05,6,,,
AGAP007315,,4.21,1.18E-05,0.187495195,0.000349424,7,,,
AGAP007325,,40.33,0.008378825,0.236253031,0.000198282,3,,,
AGAP007335,,3.46,1.92E-06,0.183744623,2.72E-06,1,,,
AGAP007345,LYSC3,11.13,0.001933619,0.213544382,6.61E-06,3,,,
AGAP007355,,3.39,1.07E-06,0.171770697,3.62E-05,9,,,
AGAP007365,,74.78,0.000232443,0.217328002,0.000360985,8,,,
AGAP007375,,3.47,1.00E-05,0.191763871,1.12E-05,1,,,
AGAP007385,LYSC4,70.48,0.000180496,0.20995968,0.000106781,7,,,
AGAP007395,,0.66,5.34E-06,0.176776036,0,1,,,
AGAP007405,,22.99,5.21E-05,0.215022018,0.000288296,1,,,
AGAP007415,,44.67,0.000454873,0.213748306,0.000341036,2,,,
AGAP007445,,16.07,0.000386726,0.19518154,6.97E-06,2,,,
AGAP007455,LRIM10,6.68,7.53E-08,0.162120225,6.79E-05,16,,,
AGAP007465,,50.25,0.004643829,0.225642713,7.45E-05,2,,,
AGAP007475,,2.74,0.000103595,0.177732329,0.000169592,10,,,
AGAP007485,,4.81,5.97E-05,0.216761476,6.49E-05,1,,,
AGAP007505,,0.66,4.82E-06,0.17375903,0,8,,,
AGAP007515,,1.36,2.10E-06,0.165523207,2.59E-07,12,,,
AGAP007525,,129.37,0.013841955,0.244788103,3.26E-05,4,core4854,,
AGAP007545,,47.5,0.008537675,0.233167973,0.00047292,3,,,
AGAP007565,,2.09,3.61E-06,0.184790795,1.77E-06,1,,,
AGAP007575,,42.96,0.000432819,0.221976339,6.70E-05,1,,,
AGAP007585,,7.61,3.91E-05,0.198907964,2.17E-05,6,,,
AGAP007595,,29.29,0.000269497,0.219353769,3.34E-06,1,,,
AGAP007605,,20.39,0.007961673,0.218747789,0,3,,,
AGAP007615,,45.44,0.010756232,0.237122316,0.000466544,3,,,
AGAP007625,,106.23,0.001829683,0.232558539,1.56E-05,1,core4854,,
AGAP007635,,68.66,0.001967232,0.240118287,0.000198319,5,,,
AGAP007645,,35.61,0.00407298,0.218723751,3.64E-05,3,,,
AGAP007655,bw,1.4,5.20E-08,0.147973518,1.65E-05,7,,,
AGAP007665,,30.24,0.001779596,0.22115936,2.06E-06,5,,,
AGAP007675,,98.88,0.009937553,0.228130664,0.00096101,11,,,
AGAP007685,,4.08,6.70E-05,0.190446987,1.24E-05,12,,,
AGAP007705,,48,0.000559394,0.224295171,4.77E-06,1,,,
AGAP007715,,4.22,0.001063802,0.211621481,0.000134573,16,,,
AGAP007725,,46.94,0.000487972,0.22749776,1.74E-05,1,,,
AGAP007745,,75.49,1.26E-05,0.200382536,0.000156626,9,,,
AGAP007755,,16.26,0.004893382,0.213280447,1.14E-06,3,,,
AGAP007765,,2.81,4.40E-05,0.204525049,0,1,,,
AGAP007775,,138.84,0.00055915,0.227487522,0.000177608,8,core4854,,
AGAP007785,,41.16,0.004448568,0.224515416,0.000196709,2,,,
AGAP007795,,50.1,0.005893749,0.23032814,6.34E-05,2,,,
AGAP007805,,0.69,3.03E-05,0.174594435,0,4,,,
AGAP007825,,32.56,0.000205904,0.214949819,2.73E-05,1,,,
AGAP007835,,0.71,7.36E-07,0.170020853,0,1,,,
AGAP007845,,2.07,1.12E-05,0.178390563,1.58E-07,1,,,
AGAP007855,,26.47,0.000166053,0.216504228,3.40E-05,8,,,
AGAP007865,,123.74,0.009068472,0.248199742,0.000180012,4,core4854,,
AGAP007875,,0.67,5.92E-08,0.143744461,0,1,,,
AGAP007885,,47.94,0.001583225,0.237322662,0.000180863,5,,,
AGAP007895,,0.65,9.91E-07,0.161571163,0,4,,,
AGAP007905,,51.07,0.004259803,0.232893284,4.64E-05,2,,,
AGAP007915,,60.4,0.006290556,0.233559944,2.04E-05,3,,,
AGAP007925,,10.05,8.66E-05,0.209036129,1.64E-06,1,,,
AGAP007935,,69.93,0.010397759,0.23206447,2.54E-05,3,,,
AGAP007955,,14.9,0.00010993,0.207824405,2.84E-06,4,,,
AGAP007965,,8.43,0.000158066,0.213875087,3.96E-08,1,,,
AGAP007975,,56.17,0.002537711,0.218222955,3.57E-05,5,,,
AGAP007985,,17.63,0.001243171,0.210827472,4.86E-06,2,,,
AGAP008005,,16.78,0.000331759,0.198707101,2.55E-05,2,,,
AGAP008015,,46.63,0.000257339,0.211634765,3.29E-05,8,,,
AGAP008025,,80.75,0.01117351,0.233750083,0.000134581,3,core4854,,
AGAP008035,,0.71,4.99E-07,0.162452926,0,4,,,
AGAP008045,,97.61,0.000864715,0.233878363,9.82E-05,1,core4854,,
AGAP008055,CSP3,117.36,0.00082589,0.222825468,0.000171036,6,core4854,,
AGAP008065,,49.21,1.37E-05,0.196146807,0.000244893,9,,,
AGAP008115,,29.15,0.004442392,0.220449726,1.45E-05,3,,,
AGAP008125,,2.01,5.39E-06,0.174017336,2.16E-07,7,,,
AGAP008135,,14.74,0.000150868,0.219618684,2.64E-06,1,,,
AGAP008155,,49.36,0.002377585,0.229935052,3.88E-05,6,,,
AGAP008165,,61.7,0.000823863,0.23990151,0.000856851,7,,,
AGAP008185,,22.86,0.007186586,0.223337819,1.87E-07,3,,,
AGAP008195,,114.63,0.006670622,0.254625139,0.000215099,5,core4854,,
AGAP008205,CYP6R1,202.49,0.012991472,0.245487504,0.001456806,2,core4854,,
AGAP008215,SG7b,26.34,2.23E-06,0.191581988,0.000668294,15,,,
AGAP008225,,19.24,3.65E-05,0.194836678,9.09E-05,9,,,
AGAP008235,,37.57,0.000737061,0.226609797,0.000636125,2,,,
AGAP008245,,108.04,0.02415083,0.245830435,0.000188995,3,core4854,,
AGAP008265,,22.74,0.000484541,0.22070545,4.96E-07,1,,,
AGAP008275,,9.65,0.000154352,0.192622076,3.67E-07,2,,,
AGAP008285,,1.32,7.76E-08,0.150672749,0.000169592,16,,,
AGAP008295,TRYP2,26.6,6.44E-05,0.21297124,0.001242276,9,,,
AGAP008305,,1.39,4.40E-05,0.196246717,1.07E-05,4,,,
AGAP008315,,24.92,0.000354689,0.221029947,6.90E-06,1,,,
AGAP008325,,27.77,0.000312288,0.224454634,2.37E-07,1,,,
AGAP008335,,100.98,0.000809518,0.22056134,0.00014483,6,core4854,,
AGAP008345,,129.65,0.00272767,0.238674072,0.000346811,5,core4854,,
AGAP008355,,0.73,8.60E-07,0.168803955,0,1,,,
AGAP008375,,15.2,0.000427613,0.210339958,2.23E-05,5,,,
AGAP008385,,42.96,0.000688755,0.21298846,1.78E-05,6,,,
AGAP008405,mRpL24,21.9,0.000154574,0.208947566,2.32E-05,1,,,
AGAP008415,,23.66,0.000196309,0.221936904,3.60E-08,1,,,
AGAP008425,,74.34,0.001521993,0.2280101,5.16E-06,1,,,
AGAP008435,,23.7,0.001001551,0.215026527,1.04E-05,2,,,
AGAP008445,CPLCG2,8.36,0.000725695,0.20079579,0.000348313,16,,,
AGAP008465,CPLCG22,156.87,0.037532007,0.229979381,5.76E-05,3,core4854,core6920,
AGAP008475,,209.77,0.001700744,0.238193496,0.000323375,1,core4854,,
AGAP008495,,31.33,0.000368905,0.222704506,0.000230654,1,,,
AGAP008515,,60.74,0.003850986,0.243047097,0.000381253,4,,,
AGAP008525,,22.54,0.000116183,0.195889659,7.19E-06,11,,,
AGAP008545,,4.79,0.000833267,0.210856648,8.63E-08,2,,,
AGAP008575,,4.86,0.000214012,0.20470715,2.89E-06,6,,,
AGAP008585,,3.42,2.75E-06,0.175049616,4.22E-05,6,,,
AGAP008615,,2.72,2.89E-05,0.186718872,1.44E-08,1,,,
AGAP008625,GPRSMO,3.97,1.89E-05,0.189994839,4.03E-07,4,,,
AGAP008635,,10.39,8.42E-05,0.201636644,9.85E-07,1,,,
AGAP008645,GAM1,19.32,4.90E-06,0.180642991,1.08E-05,9,,,
AGAP008655,,34.35,0.001404634,0.227750132,0.000102994,2,,,
AGAP008685,Jheh2,10.36,0.000417159,0.19667376,0,2,,,
AGAP008705,,2.04,0.000140241,0.190289565,0,4,,,
AGAP008715,,73.4,0.005483352,0.230056265,1.67E-05,5,core4854,,
AGAP008725,,5.48,1.96E-05,0.190873928,1.58E-06,6,,,
AGAP008735,,9.19,5.23E-05,0.179791192,0,11,,,
AGAP008745,,31.91,0.002871394,0.221780921,3.78E-05,2,,,
AGAP008765,,56.43,0.000378218,0.213271842,8.44E-05,11,,,
AGAP008775,,18.36,0.000281706,0.218551653,0.000139262,2,,,
AGAP008785,,6.74,0.000206021,0.211368181,0,1,,,
AGAP008795,,37.97,0.000103152,0.218771009,0.000140994,1,,,
AGAP008805,,112.14,0.018177197,0.248568989,0.000164446,4,core4854,,
AGAP008815,,10.27,0.00052222,0.209229032,7.98E-07,2,,,
AGAP008825,,1.41,1.63E-06,0.162386359,0.000169592,2,,,
AGAP008835,CLIPC1,0.67,1.45E-07,0.140786153,0,2,,,
AGAP008845,,61.23,0.000495217,0.220654739,0.000150173,4,,,
AGAP008855,,26.75,0.000363309,0.2199363,1.29E-05,4,,,
AGAP008875,,15.92,5.57E-05,0.212598708,4.12E-05,1,,,
AGAP008885,,9.05,0.000111171,0.216052497,7.19E-09,1,,,
AGAP008895,,107.66,0.003043184,0.237922282,3.72E-05,1,core4854,,
AGAP008905,,21.23,0.000261718,0.221679837,1.09E-05,1,,,
AGAP008925,,92.09,0.00077006,0.229982682,1.30E-05,1,,,
AGAP008935,,5.49,3.66E-05,0.197133723,4.11E-05,8,,,
AGAP008945,ABCG6,23.2,0.000699687,0.212409793,3.49E-05,2,,,
AGAP008955,,205.27,0.018485471,0.257057434,0.00073464,5,core4854,core6920,core7464
AGAP008965,,2.07,1.87E-08,0.147986124,7.73E-06,7,,,
AGAP008975,,91.81,0.021087662,0.236858363,1.19E-05,3,core4854,,
AGAP008985,,14.55,0.001235608,0.223654872,6.24E-06,5,,,
AGAP008995,,105.75,0.010545403,0.232937901,0.000283903,2,,,
AGAP009005,,8.16,1.44E-06,0.172002756,2.50E-06,9,,,
AGAP009025,,4.83,8.88E-05,0.199281343,8.20E-06,2,,,
AGAP009035,,76.05,0.00116374,0.221601632,0.000177101,4,,,
AGAP009045,,47.75,0.000942502,0.222819763,1.19E-05,1,,,
AGAP009065,OBP42,35.34,0.00203421,0.218571979,4.58E-05,2,,,
AGAP009075,,101.05,0.003632228,0.233951178,0.000348141,5,core4854,,
AGAP009085,,2.77,4.64E-05,0.191659943,0,2,,,
AGAP009095,,0.67,6.20E-09,0.130554538,0,9,,,
AGAP009105,,38.08,0.000648522,0.222087451,2.81E-05,1,,,
AGAP009115,,48.03,0.002132919,0.22542098,2.80E-05,6,,,
AGAP009125,Bbs8,33.63,0.001675994,0.22467491,1.74E-05,2,,,
AGAP009135,,53.17,0.000429768,0.212929514,8.90E-06,8,,,
AGAP009145,,14,3.55E-05,0.205531773,8.47E-05,7,,,
AGAP009165,,12.53,0.00010352,0.218814536,0.000359872,1,,,
AGAP009175,,2.71,1.20E-05,0.196610051,0,1,,,
AGAP009185,,8.86,6.18E-05,0.215863328,1.61E-05,1,,,
AGAP009195,GSTE1,2.11,7.70E-06,0.176571045,1.09E-05,10,,,
AGAP009205,,14.37,0.000144181,0.233624698,0.000298686,1,,,
AGAP009215,CLIPB18,2.07,6.67E-06,0.192177864,1.81E-05,1,,,
AGAP009225,,0.67,1.41E-06,0.16723962,0,9,,,
AGAP009245,,14.45,0.000181716,0.22516764,0.000701153,6,,,
AGAP009255,,2.03,7.17E-06,0.176661345,1.09E-05,16,,,
AGAP009275,Sk,2.05,5.58E-05,0.180531329,2.79E-06,2,,,
AGAP009285,,51.57,0.010939064,0.236984796,2.67E-05,3,,,
AGAP009295,,0.68,9.37E-05,0.182248966,0,3,,,
AGAP009305,,39.01,0.012548258,0.224835343,2.50E-06,3,,,
AGAP009315,,25.38,0.00047208,0.209436257,1.10E-05,2,,,
